,tconst,startYear,runtimeMinutes,directors,writers,nconst,title,distributor,domestic_revenue,opening_revenue,opening_theaters,budget,mpaa,genres,release_date
2362,tt1321870,2013,113,nm0281508,"nm3263825,nm4624299","nm0846333,nm0000576,nm0331516,nm1297015,nm0000610,nm0281508,nm3263825,nm4624299,nm1469853,nm0566557",Gangster Squad,Warner Bros.,"$46,000,903","$17,070,347","3,103","$60,000,000",R,"Action,Crime,Drama,Thriller","Jan 11, 2013"
2363,tt1322312,2010,103,nm0123379,nm3192484,"nm0002217,nm0000106,nm0519043,nm0515296,nm0206359,nm0123379,nm3192484,nm0316774,nm0335400,nm0788202",Going the Distance,Warner Bros.,"$17,804,299","$6,884,964","3,030","$32,000,000",R,"Comedy,Romance","Sep 3, 2010"
2364,tt1323594,2010,95,"nm0719208,nm1853544","nm0666791,nm0202425,nm0655053","nm2805697,nm0136797,nm0781981,nm1258970,nm0000267,nm1853544,nm0719208,nm0666791,nm0202425,nm0655053",Despicable Me,Universal Pictures,"$251,513,985","$56,397,125","3,476","$69,000,000",PG,"Adventure,Animation,Comedy,Crime,Family,Sci-Fi","Jul 9, 2010"
2365,tt1324999,2011,117,nm0174374,"nm0742279,nm2769412","nm0001980,nm0829576,nm1500155,nm1210124,nm0083655,nm0174374,nm0742279,nm2769412,nm0324041,nm1651942",The Twilight Saga: Breaking Dawn - Part 1,Summit Entertainment,"$281,287,133","$138,122,261","4,061","$110,000,000",PG-13,"Adventure,Drama,Fantasy,Romance,Thriller","Nov 18, 2011"
2366,tt1325004,2010,124,nm1720541,"nm0742279,nm2769412","nm0006290,nm0829576,nm1500155,nm1210124,nm1882152,nm1720541,nm0742279,nm2769412,nm0324041,nm1651942",The Twilight Saga: Eclipse,Summit Entertainment,"$300,531,751","$64,832,191","4,468","$68,000,000",PG-13,"Action,Adventure,Drama,Fantasy,Romance,Thriller","Jun 30, 2010"
2367,tt1327773,2013,132,nm0200005,"nm0834960,nm1665973","nm0931423,nm0001845,nm0001856,nm0000131,nm0000404,nm0200005,nm0834960,nm1665973,nm0255891,nm5052148",Lee Daniels' The Butler,The Weinstein Company,"$116,632,095","$24,637,312","2,933","$30,000,000",PG-13,"Biography,Drama","Aug 16, 2013"
2368,tt1333125,2013,94,"nm0644022,nm0711840,nm1743387,nm0006969,nm0192090,nm0109359,nm2455747,nm0348181,nm0139867,nm2086105,nm0268380,nm1158962,nm0001162","nm2415313,nm2326580,nm0088546,nm3913565,nm2455747,nm3287345,nm3666380,nm5621285,nm5621400,nm5621376,nm0137800,nm1743387,nm2032481,nm1158962,nm0765563,nm1856892,nm0698119,nm0348181,nm0644022,nm2695453","nm0001162,nm1297015,nm0580351,nm0000152,nm0000630,nm0006969,nm0109359,nm0139867,nm0192090,nm2086105",Movie 43,Relativity Media,"$8,840,453","$4,805,878","2,023","$6,000,000",R,Comedy,"Jan 25, 2013"
2369,tt1334260,2010,103,nm0738796,"nm0410958,nm0307497","nm0006235,nm0461136,nm1659547,nm1940449,nm3505032,nm0738796,nm0410958,nm0307497,nm0531602,nm0716924",Never Let Me Go,Fox Searchlight Pictures,"$2,434,652","$111,734",4,"$15,000,000",R,"Drama,Romance,Sci-Fi,Thriller","Sep 15, 2010"
2370,tt1334512,2011,110,nm0934864,"nm0063165,nm0330619","nm0566557,nm1258970,nm0000545,nm0004950,nm1950086,nm0934864,nm0063165,nm0330619,nm0070454,nm0108368",Arthur,Warner Bros.,"$33,035,397","$12,222,756","3,276","$40,000,000",PG-13,"Comedy,Romance","Apr 8, 2011"
2371,tt1335975,2013,128,nm0727754,"nm0604555,nm0024925,nm1023578","nm0572805,nm0000206,nm0760796,nm0793069,nm0038355,nm0727754,nm0604555,nm0024925,nm1023578,nm0008330",47 Ronin,Universal Pictures,"$38,362,475","$9,910,310","2,689","$175,000,000",PG-13,"Action,Drama,Fantasy","Dec 25, 2013"
2372,tt1336617,2010,91,"nm0243231,nm0243233","nm0243233,nm0243231","nm0221995,nm0000604,nm0000673,nm1706767,nm0001416,nm0243231,nm0243233,nm1545611,nm0028787,nm1038157",Cyrus,Fox Searchlight Pictures,"$7,468,936","$181,716",4,"$7,000,000",R,"Comedy,Drama,Romance","Jun 18, 2010"
2373,tt1336608,2012,123,nm0788202,"nm0857620,nm0195476,nm1615610","nm0335400,nm2584600,nm1546300,nm0000129,nm0000285,nm0788202,nm0857620,nm0195476,nm1615610,nm0316774",Rock of Ages,Warner Bros.,"$38,518,613","$14,437,269","3,470","$75,000,000",PG-13,"Comedy,Drama,Musical,Romance","Jun 15, 2012"
2374,tt1340107,2010,118,nm0081540,"nm0421314,nm0081540,nm0630955","nm0845612,nm0675409,nm0245988,nm3719076,nm0426435,nm0081540,nm0421314,nm0630955,nm1011849,nm0845542",In a Better World,Sony Pictures Classics,"$1,008,098","$33,058",4,"$5,500,000",R,"Drama,Romance","Apr 1, 2011"
2375,tt1340138,2015,126,nm0851930,"nm0436164,nm0527261,nm0000116,nm0005036","nm1911103,nm0000216,nm0164809,nm3592338,nm2541974,nm0851930,nm0436164,nm0527261,nm0000116,nm0005036",Terminator Genisys,Paramount Pictures,"$89,760,956","$27,018,486","3,758","$155,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Jul 1, 2015"
2376,tt1341188,2010,121,nm0000985,nm0000985,"nm0001405,nm0000702,nm0748620,nm0005562,nm0000197,nm0000985,nm0030572,nm0548257,nm0918463,nm0001877",How Do You Know,Sony Pictures Entertainment (SPE),"$30,212,620","$7,484,696","2,483","$120,000,000",PG-13,"Comedy,Drama,Romance","Dec 17, 2010"
2377,tt1343092,2013,143,nm0525303,"nm0525303,nm0668902,nm0280234","nm0552039,nm0000138,nm1659547,nm0249291,nm0001497,nm0525303,nm0668902,nm0280234,nm0279651,nm0460451",The Great Gatsby,Warner Bros.,"$144,840,419","$50,085,185","3,535","$105,000,000",PG-13,"Drama,Romance","May 10, 2013"
2378,tt1343727,2012,95,nm0871428,"nm0905957,nm0264338,nm0307497","nm0716924,nm0881631,nm1880888,nm0372176,nm0939943,nm0871428,nm0905957,nm0264338,nm0307497,nm0531602",Dredd,Lionsgate,"$13,414,714","$6,278,491","2,506","$50,000,000",R,"Action,Crime,Sci-Fi","Sep 21, 2012"
2379,tt1345836,2012,164,nm0634240,"nm0634300,nm0634240,nm0275286,nm0004170","nm0858799,nm0000288,nm0362766,nm0004266,nm0000198,nm0634240,nm0634300,nm0275286,nm0004170,nm0746273",The Dark Knight Rises,Warner Bros.,"$448,139,099","$160,887,295","4,404","$250,000,000",PG-13,"Action,Crime","Jul 20, 2012"
2380,tt1346961,2009,88,nm0574217,"nm0574217,nm0733913","nm0313883,nm0001354,nm0005013,nm0001644,nm0733913,nm0574217,nm0909490,nm3991067,nm0567195,nm0721707",The Eclipse,Magnolia Pictures,"$133,411","$13,207",6,"$3,000,000",R,"Drama,Horror,Romance","Mar 26, 2010"
2381,tt1351685,2013,114,nm0001741,"nm0501359,nm0003160,nm0836081,nm0229694","nm1506459,nm0396558,nm0001804,nm0000191,nm0631490,nm0001741,nm0501359,nm0003160,nm0836081,nm0229694",Jack the Giant Slayer,Warner Bros.,"$65,187,603","$27,202,226","3,525","$195,000,000",PG-13,"Adventure,Animation,Fantasy,Thriller","Mar 1, 2013"
2382,tt1352824,2009,96,nm0000382,"nm0933379,nm0284774","nm0718645,nm0000194,nm1086543,nm0000553,nm1302735,nm0000382,nm0933379,nm0284774,nm0166641,nm0575817",Chloe,Sony Pictures Classics,"$3,075,255","$900,688",350,"$14,000,000",R,"Drama,Mystery,Romance,Thriller","Mar 26, 2010"
2383,tt1355630,2014,107,nm0191712,"nm0189272,nm3259208","nm0207532,nm1631269,nm0257969,nm3284401,nm0502671,nm0191712,nm0189272,nm3259208,nm1327019,nm0673137",If I Stay,Warner Bros.,"$50,474,843","$15,679,190","2,907","$11,000,000",PG-13,"Drama,Fantasy,Music,Romance,Sci-Fi","Aug 22, 2014"
2384,tt1355644,2016,116,nm0878763,nm3123612,"nm0605775,nm2225369,nm0695435,nm0790688,nm0000401,nm0878763,nm3123612,nm1336500,nm3052130,nm1506459",Passengers,Sony Pictures Entertainment (SPE),"$100,014,699","$14,869,736","3,478","$110,000,000",PG-13,"Drama,Romance,Sci-Fi,Thriller","Dec 21, 2016"
2385,tt1355683,2015,123,nm0178376,"nm3286851,nm0125336,nm3251662,nm3238883","nm0971956,nm0000136,nm1212722,nm0424848,nm0249291,nm0178376,nm3286851,nm0125336,nm3251662,nm3238883",Black Mass,Warner Bros.,"$62,575,678","$22,635,037","3,188","$53,000,000",R,"Biography,Crime,Drama","Sep 18, 2015"
2386,tt1365048,2011,129,nm4029670,"nm0803314,nm2734866,nm4026430","nm0939296,nm1130140,nm4030212,nm3390465,nm6148864,nm4029670,nm0803314,nm2734866,nm4026430,nm3301980",3-D Sex and Zen: Extreme Ecstasy,China Lion Film Distribution,"$153,215",$903,1,"$3,500,000",UNRATED,"Comedy,Drama","Aug 12, 2011"
2387,tt1365519,2018,119,nm1012385,"nm4039044,nm3322414,nm2489193,nm1897248,nm2824501","nm2824501,nm2539953,nm0922035,nm0324658,nm0943079,nm1012385,nm4039044,nm3322414,nm2489193,nm1897248",Tomb Raider,Warner Bros.,"$58,250,803","$23,633,317","3,854","$94,000,000",PG-13,"Action,Adventure,Fantasy,Thriller","Mar 16, 2018"
2388,tt1366344,2011,81,nm0337773,"nm2651299,nm0848966","nm0935060,nm1706767,nm0310966,nm0005377,nm2504006,nm0337773,nm2651299,nm0848966,nm0006894,nm1545234",The Sitter,Twentieth Century Fox,"$30,441,326","$9,851,435","2,750","$25,000,000",R,Comedy,"Dec 9, 2011"
2389,tt1371150,2014,103,nm0506613,nm2267086,"nm0820987,nm0000867,nm0275486,nm0000404,nm3485845,nm0506613,nm2267086,nm5170107,nm0918463,nm0315974",This Is Where I Leave You,Warner Bros.,"$34,296,320","$11,558,149","2,868","$19,800,000",R,"Comedy,Drama","Sep 19, 2014"
2390,tt1374989,2016,108,nm0824882,"nm0824882,nm0000807,nm0334381","nm1003922,nm4141252,nm0727165,nm1658935,nm2757333,nm0824882,nm0000807,nm0334381,nm0124652,nm0572014",Pride and Prejudice and Zombies,Screen Gems,"$10,938,134","$5,324,240","2,931","$28,000,000",PG-13,"Action,Comedy,Fantasy,Horror,Romance","Feb 5, 2016"
2391,tt1375666,2010,148,nm0634240,nm0634240,"nm0245596,nm0000138,nm0330687,nm0680983,nm0913822,nm0634240,nm0858799,nm0001877,nm0002892,nm0809059",Inception,Warner Bros.,"$292,576,195","$62,785,337","3,792","$160,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Jul 16, 2010"
2392,tt1375670,2010,102,nm0240797,"nm0001191,nm0937748","nm0182363,nm0001191,nm0000161,nm0416673,nm0001674,nm0240797,nm0937748,nm0316406,nm0340003,nm0005856",Grown Ups,Sony Pictures Entertainment (SPE),"$162,001,186","$40,506,562","3,534","$80,000,000",PG-13,Comedy,"Jun 25, 2010"
2393,tt1379222,2009,95,nm3321297,"nm1453153,nm2002638,nm2827922","nm0321333,nm0710938,nm0863599,nm1179321,nm1614523,nm3321297,nm1453153,nm2002638,nm2827922,nm0162317",The Double Hour,The Samuel Goldwyn Company,"$1,514,942","$30,246",2,"$4,300,000",UNRATED,"Crime,Drama,Mystery,Romance,Thriller","Apr 15, 2011"
2394,tt1385826,2011,106,nm1079776,"nm1079776,nm0001140","nm0002353,nm0000354,nm1289434,nm2564974,nm1505460,nm1079776,nm0001140,nm0140011,nm0352489,nm0601031",The Adjustment Bureau,Universal Pictures,"$62,495,645","$21,157,730","2,840","$50,200,000",PG-13,"Romance,Sci-Fi,Thriller","Mar 4, 2011"
2395,tt1385867,2010,107,nm0003620,"nm0191523,nm0191502","nm0846333,nm0000246,nm0605079,nm0380022,nm2474064,nm0003620,nm0191523,nm0191502,nm1480881,nm0686887",Cop Out,Warner Bros.,"$44,875,481","$18,211,126","3,150","$30,000,000",R,"Action,Comedy,Crime","Feb 26, 2010"
2396,tt1386588,2010,107,nm0570912,"nm0570912,nm0376260","nm0005929,nm0002071,nm0000242,nm1157013,nm0578949,nm0570912,nm0376260,nm0189777,nm0588612,nm0109726",The Other Guys,Sony Pictures Entertainment (SPE),"$119,219,978","$35,543,162","3,651","$100,000,000",PG-13,"Action,Comedy,Crime","Aug 6, 2010"
2397,tt1386697,2016,123,nm0043742,"nm0043742,nm1694619","nm1664042,nm0000226,nm0001467,nm3053338,nm0205626,nm0043742,nm1694619,nm0746273,nm0837112,nm1888527",Suicide Squad,Warner Bros.,"$325,100,054","$133,682,248","4,255","$175,000,000",PG-13,"Action,Adventure,Fantasy,Sci-Fi","Aug 5, 2016"
2398,tt1386703,2012,118,nm0936482,"nm0934483,nm0093560,nm0795953,nm0639321,nm0693956,nm0325778","nm0693956,nm0268199,nm0940158,nm0186505,nm0000295,nm0936482,nm0934483,nm0093560,nm0795953,nm0639321",Total Recall,Sony Pictures Entertainment (SPE),"$58,877,969","$25,577,758","3,601","$125,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Aug 3, 2012"
2399,tt1389072,2017,135,nm0668247,"nm0668247,nm0852591","nm0855188,nm0000354,nm0910607,nm2186865,nm1325419,nm0668247,nm0852591,nm0425741,nm0448843,nm0003659",Downsizing,Paramount Pictures,"$24,449,754","$4,954,287","2,668","$68,000,000",R,"Drama,Fantasy,Sci-Fi","Dec 22, 2017"
2400,tt1389139,2016,107,nm0143984,nm3357261,"nm0610315,nm0004820,nm0356021,nm0539082,nm0931324,nm0143984,nm3357261,nm1088153,nm0790144,nm0002227",When the Bough Breaks,Screen Gems,"$29,747,603","$14,202,323","2,246","$10,000,000",PG-13,"Drama,Thriller","Sep 9, 2016"
2401,tt1390411,2015,122,nm0000165,"nm0495378,nm0415425,nm0798646,nm1090930","nm0004976,nm1165110,nm0614165,nm0322407,nm0924210,nm0000165,nm0495378,nm0415425,nm0798646,nm1090930",In the Heart of the Sea,Warner Bros.,"$25,020,758","$11,053,366","3,103","$100,000,000",PG-13,"Action,Adventure,Biography,Drama,History","Dec 11, 2015"
2402,tt1391137,2010,121,nm1347153,nm1347153,"nm0001390,nm1347153,nm0779325,nm0495095,nm0134253,nm0956374,nm0475746,nm0398335,nm0562671",Why Did I Get Married Too?,Lionsgate,"$60,095,852","$29,289,537","2,155","$20,000,000",PG-13,"Comedy,Drama,Romance","Apr 2, 2010"
2403,tt1392170,2012,142,nm0002657,"nm0002657,nm1056741,nm0712753","nm0006133,nm2225369,nm1242688,nm2955013,nm0001804,nm0002657,nm1056741,nm0712753,nm1749221,nm0453091",The Hunger Games,Lionsgate,"$408,010,692","$152,535,747","4,137","$78,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Mar 23, 2012"
2404,tt1392190,2015,120,nm0004306,"nm0004306,nm0565068,nm0490147","nm0432725,nm0362766,nm0000234,nm0396558,nm2368789,nm0004306,nm0565068,nm0490147,nm0593294,nm0900840",Mad Max: Fury Road,Warner Bros.,"$153,636,354","$45,428,128","3,702","$150,000,000",R,"Action,Adventure,Sci-Fi,Thriller","May 15, 2015"
2405,tt1392197,2010,99,nm0223359,"nm0711422,nm0224084,nm1685870,nm3688945","nm0204862,nm0005562,nm0339460,nm1195855,nm1297015,nm0223359,nm0711422,nm0224084,nm1685870,nm3688945",Marmaduke,Twentieth Century Fox,"$33,644,788","$11,599,661","3,213","$50,000,000",PG,"Comedy,Family","Jun 4, 2010"
2406,tt1392214,2013,153,nm0898288,nm3360706,"nm0467255,nm0413168,nm0350453,nm0205626,nm0502425,nm0898288,nm3360706,nm0204987,nm0424663,nm2221807",Prisoners,Warner Bros.,"$61,002,302","$20,817,053","3,260","$46,000,000",R,"Crime,Drama,Mystery,Thriller","Sep 20, 2013"
2407,tt1396218,2011,94,nm0914132,"nm1890845,nm1898234,nm2972864,nm4360800,nm4361074","nm4361074,nm0000120,nm0001303,nm0001450,nm1166041,nm0914132,nm1890845,nm1898234,nm2972864,nm4360800",Mr. Popper's Penguins,Twentieth Century Fox,"$68,224,452","$18,445,355","3,339","$55,000,000",PG,"Comedy,Family,Fantasy","Jun 17, 2011"
2408,tt1396484,2017,135,nm0615592,"nm1286060,nm1560977,nm2477891,nm0000175","nm0334381,nm0803889,nm5897057,nm6016511,nm6096118,nm0615592,nm1286060,nm1560977,nm2477891,nm0000175",It,Warner Bros.,"$327,481,748","$123,403,419","4,103","$35,000,000",R,Horror,"Sep 8, 2017"
2409,tt1397280,2012,92,nm0576298,"nm0000108,nm0436543","nm0216214,nm0000553,nm0000463,nm1192254,nm0650702,nm0576298,nm0000108,nm0436543,nm1166319,nm1619897",Taken 2,Twentieth Century Fox,"$139,854,287","$49,514,769","3,661","$45,000,000",PG-13,"Action,Crime,Thriller","Oct 5, 2012"
2410,tt1397514,2012,94,nm0679031,"nm0348160,nm0348208,nm0653693,nm0894523","nm0004927,nm1242688,nm0425005,nm0000323,nm0350079,nm0679031,nm0348160,nm0348208,nm0653693,nm0894523",Journey 2: The Mysterious Island,Warner Bros.,"$103,860,290","$27,335,363","3,470","$79,000,000",PG,"Action,Adventure,Comedy,Family,Fantasy,Sci-Fi","Feb 10, 2012"
2411,tt1398426,2015,147,nm0336620,"nm6707680,nm0075696,nm0767655,nm0921023","nm0023297,nm6578009,nm3659660,nm4207146,nm0112932,nm0336620,nm6707680,nm0075696,nm0767655,nm0921023",Straight Outta Compton,Universal Pictures,"$161,197,785","$60,200,180","2,757","$28,000,000",R,"Biography,Drama,History,Music","Aug 14, 2015"
2412,tt1399103,2011,154,nm0000881,nm0472567,"nm0006613,nm0479471,nm2492819,nm0879085,nm0241049,nm0000881,nm0472567,nm0117290,nm0220892,nm0225146",Transformers: Dark of the Moon,DreamWorks,"$352,390,543","$97,852,865","4,088","$195,000,000",PG-13,"Action,Adventure,Sci-Fi","Jun 29, 2011"
2413,tt1399683,2010,100,nm0335138,"nm0335138,nm1367893,nm0940410","nm0568174,nm2225369,nm0370035,nm0226813,nm3493212,nm0335138,nm1367893,nm0940410,nm0534893,nm0385467",Winter's Bone,Roadside Attractions,"$6,531,503","$84,797",4,"$2,000,000",R,"Drama,Mystery","Jun 11, 2010"
2414,tt1401152,2011,113,nm1429471,"nm0124700,nm0180508,nm0885857","nm0739868,nm0000553,nm1208167,nm0005064,nm0001644,nm1429471,nm0124700,nm0180508,nm0885857,nm0325252",Unknown,Warner Bros.,"$63,686,397","$21,856,389","3,043","$30,000,000",PG-13,"Action,Mystery,Thriller","Feb 18, 2011"
2415,tt1403177,2010,106,nm1127632,"nm1127632,nm2391575,nm3462823","nm3420540,nm0330687,nm2044770,nm0000204,nm0933988,nm1127632,nm2391575,nm3462823,nm3481966,nm1964055",Hesher,Wrekin Hill Entertainment,"$382,946","$126,046",42,"$7,000,000",R,Drama,"May 13, 2011"
2416,tt1403865,2010,110,"nm0001053,nm0001054","nm0001054,nm0001053,nm0692427","nm0005683,nm0000313,nm0000354,nm2794962,nm0000982,nm0001053,nm0001054,nm0692427,nm0748784,nm0001980",True Grit,Paramount Pictures,"$171,243,005","$24,830,443","3,047","$38,000,000",PG-13,"Drama,Western","Dec 22, 2010"
2417,tt1403981,2010,113,nm0002339,nm3391497,"nm0293456,nm1500155,nm0211087,nm3533310,nm2765716,nm0002339,nm3391497,nm0257333,nm0651720,nm0953616",Remember Me,Summit Entertainment,"$19,068,240","$8,089,139","2,212","$16,000,000",PG-13,"Drama,Romance","Mar 12, 2010"
2418,tt1405500,2010,134,nm1347153,"nm1347153,nm0788110","nm0344738,nm0001390,nm0741242,nm0000155,nm0253708,nm1347153,nm0788110,nm0090292,nm0355983,nm0956374",For Colored Girls,Lionsgate,"$37,729,698","$19,497,324","2,127","$21,000,000",R,Drama,"Nov 5, 2010"
2419,tt1407084,2010,93,nm0001708,"nm0577332,nm3393347","nm0276059,nm2003700,nm0731075,nm0191412,nm3464684,nm0001708,nm0577332,nm3393347,nm1231965,nm0241489",Twelve,Hannover House,"$183,920","$110,238",231,"$5,000,000",R,"Action,Crime,Drama,Thriller","Aug 6, 2010"
2420,tt1408101,2013,132,nm0009190,"nm0649460,nm0476064,nm0511541,nm0734472","nm1333357,nm1517976,nm0704270,nm0757855,nm1212722,nm0009190,nm0649460,nm0476064,nm0511541,nm0734472",Star Trek Into Darkness,Paramount Pictures,"$228,778,661","$70,165,559","3,868","$190,000,000",PG-13,"Action,Adventure,Sci-Fi","May 16, 2013"
2421,tt1408253,2014,99,nm1103162,"nm0177637,nm1727621,nm0006534,nm0542062","nm0023297,nm0001084,nm0366389,nm1754366,nm0000491,nm1103162,nm0177637,nm1727621,nm0006534,nm0542062",Ride Along,Universal Pictures,"$134,938,200","$41,516,170","2,663","$25,000,000",PG-13,"Action,Comedy,Crime","Jan 17, 2014"
2422,tt1409024,2012,106,nm0001756,"nm1000113,nm0192384","nm0000384,nm0000226,nm0000169,nm0000982,nm1318596,nm0001756,nm1000113,nm0192384,nm0531827,nm0662748",Men in Black 3,Sony Pictures Entertainment (SPE),"$179,020,854","$54,592,779","4,248","$225,000,000",PG-13,"Action,Adventure,Comedy,Sci-Fi","May 25, 2012"
2423,tt1411238,2011,108,nm0718645,"nm2057975,nm0759986","nm0002201,nm0000204,nm0005110,nm0000177,nm0000144,nm0718645,nm2057975,nm0759986,nm0166641,nm0575817",No Strings Attached,Paramount Pictures,"$70,662,220","$19,652,921","3,018","$25,000,000",R,"Comedy,Romance","Jan 21, 2011"
2424,tt1411250,2013,119,nm0878638,"nm0878638,nm0923646,nm0003117","nm0006251,nm0004874,nm0881631,nm0755267,nm0003244,nm0878638,nm0923646,nm0003117,nm0276059,nm2176972",Riddick,Universal Pictures,"$42,025,135","$19,030,375","3,107","$38,000,000",R,"Action,Sci-Fi,Thriller","Sep 6, 2013"
2425,tt1411664,2011,97,nm0103744,"nm0001191,nm0184445,nm0841910","nm0905186,nm0841910,nm0000467,nm0000207,nm0001151,nm0103744,nm0001191,nm0184445,nm0233563,nm0316406",Bucky Larson: Born to Be a Star,Sony Pictures Entertainment (SPE),"$2,529,395","$1,415,023","1,500","$10,000,000",R,Comedy,"Sep 9, 2011"
2426,tt1411697,2011,102,nm0680846,"nm0563301,nm0035905,nm0680846,nm0524190,nm0601859","nm0325175,nm0177896,nm0302108,nm1159180,nm0058581,nm0680846,nm0563301,nm0035905,nm0524190,nm0601859",The Hangover Part II,Warner Bros.,"$254,464,305","$85,946,294","3,615","$80,000,000",R,Comedy,"May 26, 2011"
2427,tt1411704,2011,95,nm0384722,"nm0666791,nm0202425,nm0528244","nm0577560,nm1258970,nm0005188,nm0001610,nm0192505,nm0384722,nm0666791,nm0202425,nm0528244,nm0408254",Hop,Universal Pictures,"$108,085,305","$37,543,710","3,579","$63,000,000",PG,"Adventure,Animation,Comedy,Family,Fantasy","Apr 1, 2011"
2428,tt1412386,2011,124,nm0006960,"nm0662530,nm0595738","nm0002353,nm0001132,nm0631490,nm0001749,nm0929489,nm0006960,nm0662530,nm0595738,nm0110357,nm0194446",The Best Exotic Marigold Hotel,Fox Searchlight Pictures,"$46,412,041","$737,051",27,"$10,000,000",PG-13,"Comedy,Drama,Romance","May 4, 2012"
2429,tt1413495,2013,106,nm0525659,"nm0355699,nm1633356,nm0277511","nm0483300,nm2955013,nm0000198,nm0000148,nm1720028,nm0525659,nm0355699,nm1633356,nm0277511,nm4207924",Paranoia,Relativity Media,"$7,388,654","$3,528,376","2,459","$35,000,000",PG-13,"Drama,Thriller","Aug 16, 2013"
2430,tt1414382,2010,105,nm0275698,nm0420596,"nm0377454,nm0068338,nm0951148,nm0000244,nm0000130,nm0275698,nm0420596,nm0833828,nm1383548,nm0910996",You Again,Walt Disney Studios Motion Pictures,"$25,702,053","$8,407,513","2,548","$20,000,000",PG,"Comedy,Romance","Sep 24, 2010"
2431,tt1415283,2010,109,nm1264352,"nm0000668,nm0104447","nm0006133,nm0000668,nm0350454,nm0000146,nm3489031,nm1264352,nm0104447,nm0079677,nm0233386,nm0271479",Nanny McPhee Returns,Universal Pictures,"$29,011,215","$8,407,685","2,784","$35,000,000",PG,"Comedy,Family,Fantasy,War","Aug 20, 2010"
2432,tt1418377,2014,92,nm0064181,"nm0064181,nm0340485,nm0791217","nm0556580,nm0001173,nm0631490,nm0001584,nm1091621,nm0064181,nm0340485,nm0791217,nm0454004,nm0524342","I, Frankenstein",Lionsgate,"$19,075,290","$8,610,441","2,753","$65,000,000",PG-13,"Action,Fantasy,Sci-Fi","Jan 24, 2014"
2433,tt1421051,2010,97,nm0001068,nm0001068,"nm0003483,nm0001151,nm1102577,nm0690686,nm2941165,nm0001068,nm0113583,nm0178910,nm1558471,nm0767647",Somewhere,Focus Features,"$1,785,645","$119,086",7,"$7,000,000",R,"Comedy,Drama","Dec 22, 2010"
2434,tt1423894,2010,134,nm0003557,"nm0725006,nm0465480","nm0240338,nm0316079,nm0683253,nm0388933,nm0340284,nm0003557,nm0725006,nm0465480,nm0487190,nm0145840",Barney's Version,Sony Pictures Classics,"$4,439,201","$65,241",4,"$30,000,000",R,"Comedy,Drama","Jan 14, 2011"
2435,tt1423995,2010,105,nm0192845,nm0533666,"nm0016662,nm0001570,nm0000170,nm0000134,nm0175814,nm0192845,nm0533666,nm3450764,nm2028525,nm0927561",Stone,Overture Films,"$1,810,078","$75,766",6,"$22,000,000",R,"Drama,Thriller","Oct 8, 2010"
2436,tt1424381,2010,107,nm0030735,"nm0514821,nm3360218,nm0859029,nm0859049","nm0042882,nm0004778,nm0000401,nm0333410,nm0103797,nm0030735,nm0514821,nm3360218,nm0859029,nm0859049",Predators,Twentieth Century Fox,"$52,000,688","$24,760,882","2,669","$40,000,000",R,"Action,Adventure,Sci-Fi,Thriller","Jul 9, 2010"
2437,tt1425922,2013,93,nm0501435,"nm0400745,nm0501435","nm1488027,nm0001845,nm0000291,nm1617685,nm0004763,nm0501435,nm0400745,nm0394564,nm0415890,nm0630633",Black Nativity,Fox Searchlight Pictures,"$7,018,189","$3,669,530","1,516","$17,500,000",PG,"Drama,Family,Music,Musical","Nov 27, 2013"
2438,tt1428538,2013,88,nm2482088,"nm2482088,nm0342278,nm0342303","nm0570912,nm0719637,nm2605345,nm0001780,nm0000463,nm2482088,nm0342278,nm0342303,nm0002071,nm0004927",Hansel & Gretel: Witch Hunters,Paramount Pictures,"$55,703,475","$19,690,956","3,372","$50,000,000",R,"Action,Fantasy,Horror","Jan 25, 2013"
2439,tt1430132,2013,126,nm0003506,"nm0093560,nm0291082","nm0001937,nm0413168,nm0498449,nm5148840,nm3822462,nm0003506,nm0093560,nm0291082,nm0404446,nm0795682",The Wolverine,Twentieth Century Fox,"$132,556,852","$53,113,752","3,924","$120,000,000",PG-13,"Action,Sci-Fi","Jul 26, 2013"
2440,tt1430615,2012,107,nm0477129,"nm0024856,nm0066764,nm11323314","nm0271479,nm0000106,nm1024677,nm4870585,nm4577626,nm0477129,nm0024856,nm0066764,nm11323314,nm0079677",Big Miracle,Universal Pictures,"$20,157,300","$7,760,205","2,129","$40,000,000",PG,"Biography,Drama,Family,Romance","Feb 3, 2012"
